name,votes,committee,cmte_type,date,congress,page,first,st
brown,3,cmte to recommit bill for compensation for clerks,,1796-02-19,4,3,,
butler,3,cmte to recommit bill for compensation for clerks,,1796-02-19,4,3,,
cabot,8,cmte to recommit bill for compensation for clerks,,1796-02-19,4,3,,
ellsworth,6,cmte to recommit bill for compensation for clerks,,1796-02-19,4,3,,
king,4,cmte to recommit bill for compensation for clerks,,1796-02-19,4,3,,
langdon,3,cmte to recommit bill for compensation for clerks,,1796-02-19,4,3,,
latimer,1,cmte to recommit bill for compensation for clerks,,1796-02-19,4,3,,
livermore,2,cmte to recommit bill for compensation for clerks,,1796-02-19,4,3,,
martin,2,cmte to recommit bill for compensation for clerks,,1796-02-19,4,3,,
potts,3,cmte to recommit bill for compensation for clerks,,1796-02-19,4,3,,
ross,6,cmte to recommit bill for compensation for clerks,,1796-02-19,4,3,,
rutherfurd,3,cmte to recommit bill for compensation for clerks,,1796-02-19,4,3,,
strong,1,cmte to recommit bill for compensation for clerks,,1796-02-19,4,3,,
tazewell,2,cmte to recommit bill for compensation for clerks,,1796-02-19,4,3,,
trumbull,1,cmte to recommit bill for compensation for clerks,,1796-02-19,4,3,,
vining,3,cmte to recommit bill for compensation for clerks,,1796-02-19,4,3,,
bingham,1,Cmte on bill relief of Ben Strother,,1796-02-22,4,3,,
bloodworth,1,Cmte on bill relief of Ben Strother,,1796-02-22,4,3,,
bradford,1,Cmte on bill relief of Ben Strother,,1796-02-22,4,3,,
brown,1,Cmte on bill relief of Ben Strother,,1796-02-22,4,3,,
cabot,2,Cmte on bill relief of Ben Strother,,1796-02-22,4,3,,
ellsworth,2,Cmte on bill relief of Ben Strother,,1796-02-22,4,3,,
gunn,1,Cmte on bill relief of Ben Strother,,1796-02-22,4,3,,
langdon,4,Cmte on bill relief of Ben Strother,,1796-02-22,4,3,,
latimer,3,Cmte on bill relief of Ben Strother,,1796-02-22,4,3,,
livermore,10,Cmte on bill relief of Ben Strother,,1796-02-22,4,3,,
martin,3,Cmte on bill relief of Ben Strother,,1796-02-22,4,3,,
paine,5,Cmte on bill relief of Ben Strother,,1796-02-22,4,3,,
potts,1,Cmte on bill relief of Ben Strother,,1796-02-22,4,3,,
ross,1,Cmte on bill relief of Ben Strother,,1796-02-22,4,3,,
rutherfurd,3,Cmte on bill relief of Ben Strother,,1796-02-22,4,3,,
strong,2,Cmte on bill relief of Ben Strother,,1796-02-22,4,3,,
tazewell,3,Cmte on bill relief of Ben Strother,,1796-02-22,4,3,,
vining,1,Cmte on bill relief of Ben Strother,,1796-02-22,4,3,,
bingham,1,Cmte on invalid bill,,1796-02-22,4,3,,
bloodworth,2,Cmte on invalid bill,,1796-02-22,4,3,,
bradford,1,Cmte on invalid bill,,1796-02-22,4,3,,
brown,1,Cmte on invalid bill,,1796-02-22,4,3,,
cabot,2,Cmte on invalid bill,,1796-02-22,4,3,,
ellsworth,16,Cmte on invalid bill,,1796-02-22,4,3,,
foster,9,Cmte on invalid bill,,1796-02-22,4,3,,
gunn,2,Cmte on invalid bill,,1796-02-22,4,3,,
king,4,Cmte on invalid bill,,1796-02-22,4,3,,
livermore,2,Cmte on invalid bill,,1796-02-22,4,3,,
mason,2,Cmte on invalid bill,,1796-02-22,4,3,,
potts,2,Cmte on invalid bill,,1796-02-22,4,3,,
ross,4,Cmte on invalid bill,,1796-02-22,4,3,,
rutherfurd,3,Cmte on invalid bill,,1796-02-22,4,3,,
strong,16,Cmte on invalid bill,,1796-02-22,4,3,,
walton,3,Cmte on invalid bill,,1796-02-22,4,3,,
bloodworth,1,Cmte on petition of Rufus Putman & others,,1796-02-24,4,3,,
bradford,3,Cmte on petition of Rufus Putman & others,,1796-02-24,4,3,,
brown,5,Cmte on petition of Rufus Putman & others,,1796-02-24,4,3,,
cabot,5,Cmte on petition of Rufus Putman & others,,1796-02-24,4,3,,
ellsworth,4,Cmte on petition of Rufus Putman & others,,1796-02-24,4,3,,
foster,1,Cmte on petition of Rufus Putman & others,,1796-02-24,4,3,,
king,4,Cmte on petition of Rufus Putman & others,,1796-02-24,4,3,,
livermore,4,Cmte on petition of Rufus Putman & others,,1796-02-24,4,3,,
mason,2,Cmte on petition of Rufus Putman & others,,1796-02-24,4,3,,
paine,3,Cmte on petition of Rufus Putman & others,,1796-02-24,4,3,,
robinson,1,Cmte on petition of Rufus Putman & others,,1796-02-24,4,3,,
ross,5,Cmte on petition of Rufus Putman & others,,1796-02-24,4,3,,
rutherfurd,1,Cmte on petition of Rufus Putman & others,,1796-02-24,4,3,,
strong,7,Cmte on petition of Rufus Putman & others,,1796-02-24,4,3,,
tazewell,3,Cmte on petition of Rufus Putman & others,,1796-02-24,4,3,,
trumbull,2,Cmte on petition of Rufus Putman & others,,1796-02-24,4,3,,
bloodworth,2,Cmte on Israel Loring,,1796-03-01,4,3,,
bradford,1,Cmte on Israel Loring,,1796-03-01,4,3,,
brown,2,Cmte on Israel Loring,,1796-03-01,4,3,,
cabot,2,Cmte on Israel Loring,,1796-03-01,4,3,,
king,1,Cmte on Israel Loring,,1796-03-01,4,3,,
langdon,7,Cmte on Israel Loring,,1796-03-01,4,3,,
latimer,1,Cmte on Israel Loring,,1796-03-01,4,3,,
livermore,3,Cmte on Israel Loring,,1796-03-01,4,3,,
martin,1,Cmte on Israel Loring,,1796-03-01,4,3,,
mason,1,Cmte on Israel Loring,,1796-03-01,4,3,,
paine,1,Cmte on Israel Loring,,1796-03-01,4,3,,
potts,3,Cmte on Israel Loring,,1796-03-01,4,3,,
ross,3,Cmte on Israel Loring,,1796-03-01,4,3,,
rutherfurd,1,Cmte on Israel Loring,,1796-03-01,4,3,,
strong,13,Cmte on Israel Loring,,1796-03-01,4,3,,
tazewell,1,Cmte on Israel Loring,,1796-03-01,4,3,,
trumbull,1,Cmte on Israel Loring,,1796-03-01,4,3,,
bloodworth,1,Cmte on Jose R Silva,,1796-03-02,4,3,,
bradford,7,Cmte on Jose R Silva,,1796-03-02,4,3,,
brown,4,Cmte on Jose R Silva,,1796-03-02,4,3,,
cabot,5,Cmte on Jose R Silva,,1796-03-02,4,3,,
ellsworth,11,Cmte on Jose R Silva,,1796-03-02,4,3,,
henry,1,Cmte on Jose R Silva,,1796-03-02,4,3,,
king,15,Cmte on Jose R Silva,,1796-03-02,4,3,,
langdon,3,Cmte on Jose R Silva,,1796-03-02,4,3,,
livermore,5,Cmte on Jose R Silva,,1796-03-02,4,3,,
martin,3,Cmte on Jose R Silva,,1796-03-02,4,3,,
mason,3,Cmte on Jose R Silva,,1796-03-02,4,3,,
paine,1,Cmte on Jose R Silva,,1796-03-02,4,3,,
potts,4,Cmte on Jose R Silva,,1796-03-02,4,3,,
ross,2,Cmte on Jose R Silva,,1796-03-02,4,3,,
rutherfurd,1,Cmte on Jose R Silva,,1796-03-02,4,3,,
strong,2,Cmte on Jose R Silva,,1796-03-02,4,3,,
tazewell,1,Cmte on Jose R Silva,,1796-03-02,4,3,,
trumbull,1,Cmte on Jose R Silva,,1796-03-02,4,3,,
vining,2,Cmte on Jose R Silva,,1796-03-02,4,3,,
bingham,1,Cmte on KY Papers from Governor,,1796-03-02,4,3,,
bloodworth,5,Cmte on KY Papers from Governor,,1796-03-02,4,3,,
bradford,1,Cmte on KY Papers from Governor,,1796-03-02,4,3,,
brown,1,Cmte on KY Papers from Governor,,1796-03-02,4,3,,
butler,2,Cmte on KY Papers from Governor,,1796-03-02,4,3,,
cabot,5,Cmte on KY Papers from Governor,,1796-03-02,4,3,,
ellsworth,8,Cmte on KY Papers from Governor,,1796-03-02,4,3,,
king,11,Cmte on KY Papers from Governor,,1796-03-02,4,3,,
langdon,3,Cmte on KY Papers from Governor,,1796-03-02,4,3,,
latimer,1,Cmte on KY Papers from Governor,,1796-03-02,4,3,,
livermore,13,Cmte on KY Papers from Governor,,1796-03-02,4,3,,
martin,10,Cmte on KY Papers from Governor,,1796-03-02,4,3,,
mason,2,Cmte on KY Papers from Governor,,1796-03-02,4,3,,
paine,1,Cmte on KY Papers from Governor,,1796-03-02,4,3,,
potts,7,Cmte on KY Papers from Governor,,1796-03-02,4,3,,
read,1,Cmte on KY Papers from Governor,,1796-03-02,4,3,,
ross,12,Cmte on KY Papers from Governor,,1796-03-02,4,3,,
rutherfurd,11,Cmte on KY Papers from Governor,,1796-03-02,4,3,,
strong,11,Cmte on KY Papers from Governor,,1796-03-02,4,3,,
tazewell,5,Cmte on KY Papers from Governor,,1796-03-02,4,3,,
vining,3,Cmte on KY Papers from Governor,,1796-03-02,4,3,,
walton,1,Cmte on KY Papers from Governor,,1796-03-02,4,3,,
martin,1,Cmte on Judiciary in place Ellsworth,,1796-03-04,4,4,,
paine,1,Cmte on Judiciary in place Ellsworth,,1796-03-04,4,4,,
potts,4,Cmte on Judiciary in place Ellsworth,,1796-03-04,4,4,,
walton,13,Cmte on Judiciary in place Ellsworth,,1796-03-04,4,4,,
henry,2,Cmte on bill respecting clerks in place of Ellsworth,,1796-03-04,4,4,,
king,1,Cmte on bill respecting clerks in place of Ellsworth,,1796-03-04,4,4,,
martin,2,Cmte on bill respecting clerks in place of Ellsworth,,1796-03-04,4,4,,
potts,2,Cmte on bill respecting clerks in place of Ellsworth,,1796-03-04,4,4,,
robinson,1,Cmte on bill respecting clerks in place of Ellsworth,,1796-03-04,4,4,,
rutherfurd,1,Cmte on bill respecting clerks in place of Ellsworth,,1796-03-04,4,4,,
trumbull,7,Cmte on bill respecting clerks in place of Ellsworth,,1796-03-04,4,4,,
vining,2,Cmte on bill respecting clerks in place of Ellsworth,,1796-03-04,4,4,,
walton,1,Cmte on bill respecting clerks in place of Ellsworth,,1796-03-04,4,4,,
bingham,3,Cmte on Anthony Walton White reimbursement advanced to Army,,1796-03-08,4,4,,
bloodworth,1,Cmte on Anthony Walton White reimbursement advanced to Army,,1796-03-08,4,4,,
bradford,2,Cmte on Anthony Walton White reimbursement advanced to Army,,1796-03-08,4,4,,
cabot,1,Cmte on Anthony Walton White reimbursement advanced to Army,,1796-03-08,4,4,,
frelinghuysen,4,Cmte on Anthony Walton White reimbursement advanced to Army,,1796-03-08,4,4,,
king,1,Cmte on Anthony Walton White reimbursement advanced to Army,,1796-03-08,4,4,,
langdon,1,Cmte on Anthony Walton White reimbursement advanced to Army,,1796-03-08,4,4,,
livermore,3,Cmte on Anthony Walton White reimbursement advanced to Army,,1796-03-08,4,4,,
martin,3,Cmte on Anthony Walton White reimbursement advanced to Army,,1796-03-08,4,4,,
paine,1,Cmte on Anthony Walton White reimbursement advanced to Army,,1796-03-08,4,4,,
potts,2,Cmte on Anthony Walton White reimbursement advanced to Army,,1796-03-08,4,4,,
ross,2,Cmte on Anthony Walton White reimbursement advanced to Army,,1796-03-08,4,4,,
rutherfurd,8,Cmte on Anthony Walton White reimbursement advanced to Army,,1796-03-08,4,4,,
strong,9,Cmte on Anthony Walton White reimbursement advanced to Army,,1796-03-08,4,4,,
trumbull,1,Cmte on Anthony Walton White reimbursement advanced to Army,,1796-03-08,4,4,,
vining,3,Cmte on Anthony Walton White reimbursement advanced to Army,,1796-03-08,4,4,,
bingham,14,Cmte on message respecting frigates,,1796-03-15,4,4,,
bloodworth,2,Cmte on message respecting frigates,,1796-03-15,4,4,,
bradford,3,Cmte on message respecting frigates,,1796-03-15,4,4,,
brown,2,Cmte on message respecting frigates,,1796-03-15,4,4,,
cabot,10,Cmte on message respecting frigates,,1796-03-15,4,4,,
foster,1,Cmte on message respecting frigates,,1796-03-15,4,4,,
frelinghuysen,3,Cmte on message respecting frigates,,1796-03-15,4,4,,
gunn,1,Cmte on message respecting frigates,,1796-03-15,4,4,,
langdon,5,Cmte on message respecting frigates,,1796-03-15,4,4,,
livermore,3,Cmte on message respecting frigates,,1796-03-15,4,4,,
martin,1,Cmte on message respecting frigates,,1796-03-15,4,4,,
paine,1,Cmte on message respecting frigates,,1796-03-15,4,4,,
read,13,Cmte on message respecting frigates,,1796-03-15,4,4,,
ross,1,Cmte on message respecting frigates,,1796-03-15,4,4,,
rutherfurd,2,Cmte on message respecting frigates,,1796-03-15,4,4,,
strong,1,Cmte on message respecting frigates,,1796-03-15,4,4,,
bingham,7,Cmte on petition of Charles King and others,,1796-03-18,4,4,,
cabot,2,Cmte on petition of Charles King and others,,1796-03-18,4,4,,
frelinghuysen,1,Cmte on petition of Charles King and others,,1796-03-18,4,4,,
henry,15,Cmte on petition of Charles King and others,,1796-03-18,4,4,,
langdon,2,Cmte on petition of Charles King and others,,1796-03-18,4,4,,
latimer,4,Cmte on petition of Charles King and others,,1796-03-18,4,4,,
livermore,1,Cmte on petition of Charles King and others,,1796-03-18,4,4,,
martin,1,Cmte on petition of Charles King and others,,1796-03-18,4,4,,
paine,1,Cmte on petition of Charles King and others,,1796-03-18,4,4,,
potts,3,Cmte on petition of Charles King and others,,1796-03-18,4,4,,
ross,1,Cmte on petition of Charles King and others,,1796-03-18,4,4,,
rutherfurd,2,Cmte on petition of Charles King and others,,1796-03-18,4,4,,
strong,4,Cmte on petition of Charles King and others,,1796-03-18,4,4,,
trumbull,1,Cmte on petition of Charles King and others,,1796-03-18,4,4,,
vining,18,Cmte on petition of Charles King and others,,1796-03-18,4,4,,
bingham,6,Cmte on Henry Messonier,,1796-03-23,4,4,,
bloodworth,1,Cmte on Henry Messonier,,1796-03-23,4,4,,
bradford,9,Cmte on Henry Messonier,,1796-03-23,4,4,,
brown,5,Cmte on Henry Messonier,,1796-03-23,4,4,,
butler,1,Cmte on Henry Messonier,,1796-03-23,4,4,,
cabot,1,Cmte on Henry Messonier,,1796-03-23,4,4,,
frelinghuysen,6,Cmte on Henry Messonier,,1796-03-23,4,4,,
henry,5,Cmte on Henry Messonier,,1796-03-23,4,4,,
langdon,1,Cmte on Henry Messonier,,1796-03-23,4,4,,
latimer,1,Cmte on Henry Messonier,,1796-03-23,4,4,,
livermore,1,Cmte on Henry Messonier,,1796-03-23,4,4,,
paine,2,Cmte on Henry Messonier,,1796-03-23,4,4,,
rutherfurd,2,Cmte on Henry Messonier,,1796-03-23,4,4,,
strong,6,Cmte on Henry Messonier,,1796-03-23,4,4,,
tazewell,1,Cmte on Henry Messonier,,1796-03-23,4,4,,
trumbull,2,Cmte on Henry Messonier,,1796-03-23,4,4,,
bloodworth,6,Cmte to bring bill NC Courts,,1796-03-23,4,4,,
foster,1,Cmte to bring bill NC Courts,,1796-03-23,4,4,,
frelinghuysen,2,Cmte to bring bill NC Courts,,1796-03-23,4,4,,
henry,3,Cmte to bring bill NC Courts,,1796-03-23,4,4,,
latimer,1,Cmte to bring bill NC Courts,,1796-03-23,4,4,,
livermore,9,Cmte to bring bill NC Courts,,1796-03-23,4,4,,
martin,14,Cmte to bring bill NC Courts,,1796-03-23,4,4,,
paine,2,Cmte to bring bill NC Courts,,1796-03-23,4,4,,
strong,6,Cmte to bring bill NC Courts,,1796-03-23,4,4,,
tazewell,2,Cmte to bring bill NC Courts,,1796-03-23,4,4,,
bingham,1,Cmte on Ebenezer Zane petition,,1796-03-25,4,4,,
bloodworth,1,Cmte on Ebenezer Zane petition,,1796-03-25,4,4,,
bradford,2,Cmte on Ebenezer Zane petition,,1796-03-25,4,4,,
brown,13,Cmte on Ebenezer Zane petition,,1796-03-25,4,4,,
burr,1,Cmte on Ebenezer Zane petition,,1796-03-25,4,4,,
frelinghuysen,1,Cmte on Ebenezer Zane petition,,1796-03-25,4,4,,
livermore,4,Cmte on Ebenezer Zane petition,,1796-03-25,4,4,,
martin,2,Cmte on Ebenezer Zane petition,,1796-03-25,4,4,,
mason,2,Cmte on Ebenezer Zane petition,,1796-03-25,4,4,,
paine,3,Cmte on Ebenezer Zane petition,,1796-03-25,4,4,,
read,2,Cmte on Ebenezer Zane petition,,1796-03-25,4,4,,
ross,7,Cmte on Ebenezer Zane petition,,1796-03-25,4,4,,
strong,3,Cmte on Ebenezer Zane petition,,1796-03-25,4,4,,
tazewell,1,Cmte on Ebenezer Zane petition,,1796-03-25,4,4,,
trumbull,2,Cmte on Ebenezer Zane petition,,1796-03-25,4,4,,
bloodworth,1,Cmte on Pension bill,,1796-03-28,4,4,,
bradford,2,Cmte on Pension bill,,1796-03-28,4,4,,
brown,4,Cmte on Pension bill,,1796-03-28,4,4,,
cabot,2,Cmte on Pension bill,,1796-03-28,4,4,,
foster,1,Cmte on Pension bill,,1796-03-28,4,4,,
frelinghuysen,3,Cmte on Pension bill,,1796-03-28,4,4,,
gunn,1,Cmte on Pension bill,,1796-03-28,4,4,,
henry,1,Cmte on Pension bill,,1796-03-28,4,4,,
langdon,3,Cmte on Pension bill,,1796-03-28,4,4,,
livermore,4,Cmte on Pension bill,,1796-03-28,4,4,,
marshall,1,Cmte on Pension bill,,1796-03-28,4,4,,
martin,2,Cmte on Pension bill,,1796-03-28,4,4,,
paine,4,Cmte on Pension bill,,1796-03-28,4,4,,
read,1,Cmte on Pension bill,,1796-03-28,4,4,,
ross,4,Cmte on Pension bill,,1796-03-28,4,4,,
strong,6,Cmte on Pension bill,,1796-03-28,4,4,,
tazewell,7,Cmte on Pension bill,,1796-03-28,4,4,,
trumbull,6,Cmte on Pension bill,,1796-03-28,4,4,,
bingham,1,Cmte on bill MD,,1796-03-28,4,4,,
bloodworth,1,Cmte on bill MD,,1796-03-28,4,4,,
bradford,11,Cmte on bill MD,,1796-03-28,4,4,,
cabot,1,Cmte on bill MD,,1796-03-28,4,4,,
foster,4,Cmte on bill MD,,1796-03-28,4,4,,
gunn,1,Cmte on bill MD,,1796-03-28,4,4,,
henry,14,Cmte on bill MD,,1796-03-28,4,4,,
langdon,1,Cmte on bill MD,,1796-03-28,4,4,,
livermore,2,Cmte on bill MD,,1796-03-28,4,4,,
marshall,3,Cmte on bill MD,,1796-03-28,4,4,,
paine,1,Cmte on bill MD,,1796-03-28,4,4,,
strong,7,Cmte on bill MD,,1796-03-28,4,4,,
bingham,1,Cmte on petition of Legare and company for remission of duties,,1796-04-01,4,4,,
bloodworth,1,Cmte on petition of Legare and company for remission of duties,,1796-04-01,4,4,,
bradford,2,Cmte on petition of Legare and company for remission of duties,,1796-04-01,4,4,,
brown,1,Cmte on petition of Legare and company for remission of duties,,1796-04-01,4,4,,
butler,3,Cmte on petition of Legare and company for remission of duties,,1796-04-01,4,4,,
cabot,4,Cmte on petition of Legare and company for remission of duties,,1796-04-01,4,4,,
gunn,1,Cmte on petition of Legare and company for remission of duties,,1796-04-01,4,4,,
king,4,Cmte on petition of Legare and company for remission of duties,,1796-04-01,4,4,,
latimer,2,Cmte on petition of Legare and company for remission of duties,,1796-04-01,4,4,,
livermore,2,Cmte on petition of Legare and company for remission of duties,,1796-04-01,4,4,,
marshall,2,Cmte on petition of Legare and company for remission of duties,,1796-04-01,4,4,,
martin,2,Cmte on petition of Legare and company for remission of duties,,1796-04-01,4,4,,
paine,2,Cmte on petition of Legare and company for remission of duties,,1796-04-01,4,4,,
read,15,Cmte on petition of Legare and company for remission of duties,,1796-04-01,4,4,,
ross,2,Cmte on petition of Legare and company for remission of duties,,1796-04-01,4,4,,
strong,4,Cmte on petition of Legare and company for remission of duties,,1796-04-01,4,4,,
tazewell,3,Cmte on petition of Legare and company for remission of duties,,1796-04-01,4,4,,
brown,2,Cmte bill officers widows,,1796-04-04,4,5,,
henry,10,Cmte bill officers widows,,1796-04-04,4,5,,
king,8,Cmte bill officers widows,,1796-04-04,4,5,,
langdon,2,Cmte bill officers widows,,1796-04-04,4,5,,
livermore,10,Cmte bill officers widows,,1796-04-04,4,5,,
marshall,1,Cmte bill officers widows,,1796-04-04,4,5,,
mason,1,Cmte bill officers widows,,1796-04-04,4,5,,
paine,1,Cmte bill officers widows,,1796-04-04,4,5,,
ross,10,Cmte bill officers widows,,1796-04-04,4,5,,
strong,11,Cmte bill officers widows,,1796-04-04,4,5,,
tazewell,2,Cmte bill officers widows,,1796-04-04,4,5,,
trumbull,2,Cmte bill officers widows,,1796-04-04,4,5,,
bingham,1,cmte on federal city bill,,1796-04-04,4,5,,
bradford,1,cmte on federal city bill,,1796-04-04,4,5,,
brown,2,cmte on federal city bill,,1796-04-04,4,5,,
butler,1,cmte on federal city bill,,1796-04-04,4,5,,
cabot,1,cmte on federal city bill,,1796-04-04,4,5,,
henry,13,cmte on federal city bill,,1796-04-04,4,5,,
king,15,cmte on federal city bill,,1796-04-04,4,5,,
langdon,5,cmte on federal city bill,,1796-04-04,4,5,,
livermore,3,cmte on federal city bill,,1796-04-04,4,5,,
marshall,1,cmte on federal city bill,,1796-04-04,4,5,,
martin,1,cmte on federal city bill,,1796-04-04,4,5,,
mason,1,cmte on federal city bill,,1796-04-04,4,5,,
paine,1,cmte on federal city bill,,1796-04-04,4,5,,
read,2,cmte on federal city bill,,1796-04-04,4,5,,
ross,5,cmte on federal city bill,,1796-04-04,4,5,,
strong,4,cmte on federal city bill,,1796-04-04,4,5,,
tazewell,6,cmte on federal city bill,,1796-04-04,4,5,,
trumbull,1,cmte on federal city bill,,1796-04-04,4,5,,
bingham,1,Cmte of conference Indian trading houses bill,,1796-04-05,4,5,,
bradford,1,Cmte of conference Indian trading houses bill,,1796-04-05,4,5,,
brown,1,Cmte of conference Indian trading houses bill,,1796-04-05,4,5,,
king,9,Cmte of conference Indian trading houses bill,,1796-04-05,4,5,,
livermore,1,Cmte of conference Indian trading houses bill,,1796-04-05,4,5,,
paine,2,Cmte of conference Indian trading houses bill,,1796-04-05,4,5,,
ross,15,Cmte of conference Indian trading houses bill,,1796-04-05,4,5,,
strong,7,Cmte of conference Indian trading houses bill,,1796-04-05,4,5,,
tazewell,3,Cmte of conference Indian trading houses bill,,1796-04-05,4,5,,
king,5,cmte on Judiciary in place of Walton,,1796-04-06,4,5,,
marshall,5,cmte on Judiciary in place of Walton,,1796-04-06,4,5,,
martin,1,cmte on Judiciary in place of Walton,,1796-04-06,4,5,,
tazewell,4,cmte on Judiciary in place of Walton,,1796-04-06,4,5,,
bingham,4,Cmte bill impressing seamen,,1796-04-07,4,5,,
bradford,2,Cmte bill impressing seamen,,1796-04-07,4,5,,
brown,2,Cmte bill impressing seamen,,1796-04-07,4,5,,
burr,5,Cmte bill impressing seamen,,1796-04-07,4,5,,
butler,2,Cmte bill impressing seamen,,1796-04-07,4,5,,
cabot,5,Cmte bill impressing seamen,,1796-04-07,4,5,,
foster,1,Cmte bill impressing seamen,,1796-04-07,4,5,,
king,13,Cmte bill impressing seamen,,1796-04-07,4,5,,
langdon,3,Cmte bill impressing seamen,,1796-04-07,4,5,,
latimer,1,Cmte bill impressing seamen,,1796-04-07,4,5,,
livermore,5,Cmte bill impressing seamen,,1796-04-07,4,5,,
mason,3,Cmte bill impressing seamen,,1796-04-07,4,5,,
read,2,Cmte bill impressing seamen,,1796-04-07,4,5,,
ross,3,Cmte bill impressing seamen,,1796-04-07,4,5,,
strong,5,Cmte bill impressing seamen,,1796-04-07,4,5,,
tazewell,4,Cmte bill impressing seamen,,1796-04-07,4,5,,
bloodworth,3,Cmte on bill sale of lands,,1796-04-08,4,5,,
bradford,1,Cmte on bill sale of lands,,1796-04-08,4,5,,
brown,8,Cmte on bill sale of lands,,1796-04-08,4,5,,
burr,1,Cmte on bill sale of lands,,1796-04-08,4,5,,
cabot,3,Cmte on bill sale of lands,,1796-04-08,4,5,,
foster,2,Cmte on bill sale of lands,,1796-04-08,4,5,,
frelinghuysen,2,Cmte on bill sale of lands,,1796-04-08,4,5,,
henry,6,Cmte on bill sale of lands,,1796-04-08,4,5,,
king,13,Cmte on bill sale of lands,,1796-04-08,4,5,,
langdon,2,Cmte on bill sale of lands,,1796-04-08,4,5,,
livermore,5,Cmte on bill sale of lands,,1796-04-08,4,5,,
marshall,7,Cmte on bill sale of lands,,1796-04-08,4,5,,
martin,1,Cmte on bill sale of lands,,1796-04-08,4,5,,
mason,4,Cmte on bill sale of lands,,1796-04-08,4,5,,
paine,5,Cmte on bill sale of lands,,1796-04-08,4,5,,
read,1,Cmte on bill sale of lands,,1796-04-08,4,5,,
ross,16,Cmte on bill sale of lands,,1796-04-08,4,5,,
strong,7,Cmte on bill sale of lands,,1796-04-08,4,5,,
tazewell,5,Cmte on bill sale of lands,,1796-04-08,4,5,,
trumbull,3,Cmte on bill sale of lands,,1796-04-08,4,5,,
bingham,3,Cmte on petition of Charles Colvil,,1796-04-12,4,5,,
bradford,1,Cmte on petition of Charles Colvil,,1796-04-12,4,5,,
brown,1,Cmte on petition of Charles Colvil,,1796-04-12,4,5,,
burr,1,Cmte on petition of Charles Colvil,,1796-04-12,4,5,,
butler,13,Cmte on petition of Charles Colvil,,1796-04-12,4,5,,
cabot,2,Cmte on petition of Charles Colvil,,1796-04-12,4,5,,
foster,1,Cmte on petition of Charles Colvil,,1796-04-12,4,5,,
frelinghuysen,1,Cmte on petition of Charles Colvil,,1796-04-12,4,5,,
henry,1,Cmte on petition of Charles Colvil,,1796-04-12,4,5,,
latimer,2,Cmte on petition of Charles Colvil,,1796-04-12,4,5,,
livermore,3,Cmte on petition of Charles Colvil,,1796-04-12,4,5,,
marshall,2,Cmte on petition of Charles Colvil,,1796-04-12,4,5,,
martin,1,Cmte on petition of Charles Colvil,,1796-04-12,4,5,,
mason,4,Cmte on petition of Charles Colvil,,1796-04-12,4,5,,
paine,1,Cmte on petition of Charles Colvil,,1796-04-12,4,5,,
potts,5,Cmte on petition of Charles Colvil,,1796-04-12,4,5,,
read,7,Cmte on petition of Charles Colvil,,1796-04-12,4,5,,
robinson,1,Cmte on petition of Charles Colvil,,1796-04-12,4,5,,
ross,4,Cmte on petition of Charles Colvil,,1796-04-12,4,5,,
rutherfurd,1,Cmte on petition of Charles Colvil,,1796-04-12,4,5,,
tattnall,2,Cmte on petition of Charles Colvil,,1796-04-12,4,5,,
tazewell,4,Cmte on petition of Charles Colvil,,1796-04-12,4,5,,
trumbull,1,Cmte on petition of Charles Colvil,,1796-04-12,4,5,,
bingham,1,Cmte on public debt,,1796-04-13,4,5,,
bradford,1,Cmte on public debt,,1796-04-13,4,5,,
brown,2,Cmte on public debt,,1796-04-13,4,5,,
burr,2,Cmte on public debt,,1796-04-13,4,5,,
butler,2,Cmte on public debt,,1796-04-13,4,5,,
cabot,5,Cmte on public debt,,1796-04-13,4,5,,
frelinghuysen,1,Cmte on public debt,,1796-04-13,4,5,,
henry,2,Cmte on public debt,,1796-04-13,4,5,,
king,5,Cmte on public debt,,1796-04-13,4,5,,
livermore,8,Cmte on public debt,,1796-04-13,4,5,,
marshall,3,Cmte on public debt,,1796-04-13,4,5,,
mason,1,Cmte on public debt,,1796-04-13,4,5,,
potts,2,Cmte on public debt,,1796-04-13,4,5,,
ross,2,Cmte on public debt,,1796-04-13,4,5,,
rutherfurd,3,Cmte on public debt,,1796-04-13,4,5,,
strong,2,Cmte on public debt,,1796-04-13,4,5,,
tattnall,1,Cmte on public debt,,1796-04-13,4,5,,
tazewell,4,Cmte on public debt,,1796-04-13,4,5,,
trumbull,1,Cmte on public debt,,1796-04-13,4,5,,
bingham,4,Cmte on message new State south of Ohio river,,1796-04-14,4,5,,
bloodworth,3,Cmte on message new State south of Ohio river,,1796-04-14,4,5,,
brown,7,Cmte on message new State south of Ohio river,,1796-04-14,4,5,,
butler,6,Cmte on message new State south of Ohio river,,1796-04-14,4,5,,
gunn,1,Cmte on message new State south of Ohio river,,1796-04-14,4,5,,
king,18,Cmte on message new State south of Ohio river,,1796-04-14,4,5,,
livermore,3,Cmte on message new State south of Ohio river,,1796-04-14,4,5,,
marshall,2,Cmte on message new State south of Ohio river,,1796-04-14,4,5,,
martin,2,Cmte on message new State south of Ohio river,,1796-04-14,4,5,,
mason,3,Cmte on message new State south of Ohio river,,1796-04-14,4,5,,
read,9,Cmte on message new State south of Ohio river,,1796-04-14,4,5,,
